,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
00:00 - 00:00,Alis," 000.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00 - 00:00,Veris,"000.000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00 - 00:15,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
00:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.060","000.003","000.079","000.079","000.000","000.000","000.000","000.080","000.162","000.097","000.077","000.040","000.077","000.079","000.078","000.080",
00:00 - 00:30,Alis," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
00:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.060","000.000","000.079","000.079","000.000","000.000","000.000","000.079","000.163","000.098","000.078","000.041","000.078","000.078","000.077","000.080",
00:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
00:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.061","000.000","000.079","000.078","000.000","000.000","000.000","000.080","000.162","000.097","000.077","000.041","000.077","000.078","000.078","000.080",
01:00 - 00:00,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
01:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.057","000.000","000.079","000.079","000.000","000.000","000.000","000.080","000.163","000.098","000.077","000.040","000.078","000.078","000.078","000.080",
01:00 - 00:15,Alis," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
01:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.079","000.000","000.000","000.000","000.080","000.162","000.097","000.078","000.041","000.078","000.078","000.078","000.079",
01:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
01:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.078","000.078","000.000","000.000","000.000","000.079","000.162","000.098","000.077","000.041","000.077","000.078","000.077","000.080",
01:00 - 00:45,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
01:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.079","000.000","000.000","000.000","000.080","000.163","000.097","000.077","000.040","000.078","000.078","000.078","000.080",
02:00 - 00:00,Alis," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
02:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.076","000.076","000.000","000.000","000.000","000.077","000.162","000.098","000.078","000.041","000.077","000.078","000.078","000.080",
02:00 - 00:15,Alis," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
02:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.002","000.002","000.000","000.000","000.000","000.043","000.163","000.097","000.077","000.041","000.078","000.078","000.077","000.080",
02:00 - 00:30,Alis," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
02:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.042","000.162","000.098","000.078","000.040","000.077","000.078","000.078","000.079",
02:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
02:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.043","000.162","000.097","000.077","000.041","000.078","000.078","000.078","000.080",
03:00 - 00:00,Alis," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
03:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.053","000.163","000.098","000.075","000.041","000.077","000.074","000.077","000.077",
03:00 - 00:15,Alis," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000",
03:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.080","000.162","000.097","000.060","000.040","000.078","000.001","000.078","000.001",
03:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001",
03:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.080","000.163","000.098","000.059","000.041","000.077","000.000","000.078","000.000",
03:00 - 00:45,Alis," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
03:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.080","000.162","000.097","000.059","000.041","000.078","000.000","000.077","000.000",
04:00 - 00:00,Alis," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000",
04:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.077","000.163","000.098","000.060","000.040","000.074","000.000","000.075","000.000",
04:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001",
04:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.002","000.155","000.097","000.059","000.041","000.002","000.000","000.001","000.000",
04:00 - 00:30,Alis," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
04:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.155","000.097","000.059","000.041","000.000","000.000","000.000","000.000",
04:00 - 00:45,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000",
04:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.154","000.098","000.059","000.040","000.000","000.000","000.000","000.000",
05:00 - 00:00,Alis," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001",
05:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.154","000.097","000.060","000.041","000.000","000.000","000.000","000.000",
05:00 - 00:15,Alis," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
05:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.155","000.098","000.059","000.041","000.000","000.000","000.000","000.000",
05:00 - 00:30,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000",
05:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.154","000.097","000.059","000.041","000.000","000.000","000.000","000.000",
05:00 - 00:45,Alis," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000",
05:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.154","000.097","000.060","000.040","000.000","000.000","000.000","000.000",
06:00 - 00:00,Alis," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001",
06:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.036","000.155","000.096","000.059","000.041","000.000","000.000","000.000","000.000",
06:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",
06:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.044","000.154","000.081","000.059","000.041","000.000","000.000","000.000","000.000",
06:00 - 00:30,Alis," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001",
06:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.044","000.154","000.078","000.059","000.040","000.000","000.000","000.000","000.000",
06:00 - 00:45,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",
06:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.043","000.155","000.079","000.060","000.046","000.000","000.000","000.000","000.000",
07:00 - 00:00,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",
07:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.044","000.154","000.079","000.059","000.043","000.000","000.000","000.000","000.000",
07:00 - 00:15,Alis," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",
07:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.044","000.156","000.079","000.059","000.043","000.000","000.000","000.000","000.000",
07:00 - 00:30,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001",
07:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.053","000.156","000.079","000.059","000.043","000.000","000.000","000.000","000.000",
07:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",
07:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.058","000.156","000.080","000.060","000.042","000.000","000.000","000.000","000.000",
08:00 - 00:00,Alis," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",
